ID_Laureate;AwardeeDisplayName;LaureateNameFirst;LaureateNameLast;LaureateGender;OrganisationName;OrganisationFoundedDate;OrganisationFoundedCity;OrganisationFoundedCityNow;OrganisationFoundedCityNowWiki;OrganisationFoundedCountry;OrganisationFoundedCountryNow;OrganisationFoundedNowWiki;OrganisationFoundedContinent;BirthDate;BirthCity;BirthCityNow;BirthCityNowWiki;BirthCityNowLat;BirthCityNowLon;BirthCountry;BirthCountryNow;BirthCountryNowWiki;BirthCountryLat;BirthCountryLon;BirthContinent;DeathDate;DeathCity;DeathCityNow;DeathCityNowWiki;DeathCityLat;DeathCityLon;DeathCountry;DeathCountryNow;DeathCountryNowWiki;DeathCountryLat;DeathCountryLon;DeathContinent;WikipediaSlug;WikipediaURL;Prize0_AwardYear;Prize0_Category;Prize0_Portion;Prize0_DateAwarded;Prize0_Status;Prize0_Amount;Prize0_AmountAdjusted_;Prize0_Motivation;Prize0_MotivationTop;Prize0_Affiliation0_Name;Prize0_Affiliation0_NameNow;Prize0_Affiliation0_City;Prize0_Affiliation0_CityNow;Prize0_Affiliation0_CityLatitude;Prize0_Affiliation0_CityLongitude;Prize0_Affiliation0_Country;Prize0_Affiliation0_CountryNow;Prize0_Affiliation0_CountryLat;Prize0_Affiliation0_CountryLon;Prize0_Affiliation0_Continent;Prize1_AwardYear;Prize1_Category;Prize1_SortOrder;Prize1_Portion;Prize1_DateAwarded;Prize1_Status;Prize1_Amount;Prize1_AmountAdjusted_;Prize1_Motivation;Prize1_MotivationTop;Prize1_Affiliation0_Name;Prize1_Affiliation0_NameNow;Prize1_Affiliation0_NameNative;Prize1_Affiliation0_City;Prize1_Affiliation0_CityNow;Prize1_Affiliation0_CityLatitude;Prize1_Affiliation0_CityLongitude;Prize1_Affiliation0_Country;Prize1_Affiliation0_CountryNow;Prize1_Affiliation0_CountryLat;Prize1_Affiliation0_CountryLon;Prize1_Affiliation0_Continent;Prize2_AwardYear;Prize2_Category;Prize2_SortOrder;Prize2_Portion;Prize2_DateAwarded;Prize2_Status;Prize2_Amount;Prize2_AmountAdjusted_;Prize2_Motivation;Prize2_MotivationTop;Religion;ReligionSubgroup;Ethnicity;PublicationYear;PublicationSource;PublicationTimegap;ParCatDegreeInstitution;ParCatDegreeCity;ParCatDegreeCountry;ParCatDegreeCityCountry;ParCatWorkInstitution;ParCatWorkCity;ParCatWorkCountry;ParCatWorkCityCountry;ParCatPrizeInstitution;ParCatPrizeCity;ParCatPrizeCountry;ParCatPrizeCityCountry
269.0;Charles J. Pedersen;Charles J.;Pedersen;male;;;;;;;;;;1904-10-03;Pusan;Pusan;https://www.wikidata.org/wiki/Q16520;35.16201;129.047056;Korea;South Korea;https://www.wikidata.org/wiki/Q884;36.0;128.0;Asia;1989-10-26;Salem, NJ;Salem, NJ;https://www.wikidata.org/wiki/Q1088317;39.57178;-75.467142;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Charles_J._Pedersen;https://en.wikipedia.org/wiki/Charles_J._Pedersen;1987;Chemistry;1/3;1987-10-14;received;2175000;4842453;for their development and use of molecules with structure-specific interactions of high selectivity;;Du Pont;Du Pont;Wilmington, DE;Wilmington, DE;39.74413;-75.548713;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Various;1967.0;Harvard Dataverse;20.0;;;;;;;;;;;;
838.0;Charles K. Kao;Charles K.;Kao;male;;;;;;;;;;1933-11-04;Shanghai;Shanghai;https://www.wikidata.org/wiki/Q8686;31.23441;121.490343;China;China;https://www.wikidata.org/wiki/Q148;35.844722;103.451944;Asia;2018-09-23;Hong Kong;Hong Kong;https://www.wikidata.org/wiki/Q8646;22.396428;114.109497;;;;;;;Charles_K._Kao;https://en.wikipedia.org/wiki/Charles_K._Kao;2009;Physics;1/2;2009-10-06;received;10000000;12413793;for groundbreaking achievements concerning the transmission of light in fibers for optical communication;;Standard Telecommunication Laboratories;Standard Telecommunication Laboratories;Harlow;Harlow;51.783333;0.116667;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;1966.0;Harvard Dataverse;43.0;University of London;London;United Kingdom;London (United Kingdom);Standard Telecommunication Laboratories (STL);Harlow;United Kingdom;Harlow (United Kingdom);Standard Telecommunication Laboratories (STL);Harlow;United Kingdom;Harlow (United Kingdom)
987.0;Charles M. Rice;Charles;Rice;male;;;;;;;;;;1952-08-25;Sacramento, CA;Sacramento, CA;https://www.wikidata.org/wiki/Q18013;38.58102;-121.493935;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Charles_M._Rice;https://en.wikipedia.org/wiki/Charles_M._Rice;2020;Medicine;1/3;2020-10-05;received;10000000;11074035;for the discovery of Hepatitis C virus;;Rockefeller University;Rockefeller University;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1985.0;ChatGPT 4c (September 2024);35.0;;;;;;;;;;;;
318.0;Charles Nicolle;Charles;Nicolle;male;;;;;;;;;;1866-09-21;Rouen;Rouen;https://www.wikidata.org/wiki/Q30974;49.443056;1.1025;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1936-02-28;Tunis;Tunis;https://www.wikidata.org/wiki/Q3572;36.810714;10.181034;Tunisia;Tunisia;https://www.wikidata.org/wiki/Q948;34.0;10.0;Africa;Charles_Nicolle;https://en.wikipedia.org/wiki/Charles_Nicolle;1928;Medicine;1;1928-10-25;received;156939;5050582;for his work on typhus;;Institut Pasteur;Institut Pasteur;Tunis;Tunis;36.810714;10.181034;Tunisia;Tunisia;34.0;10.0;Africa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1909.0;Harvard Dataverse;19.0;;;;;;;;;;;;
307.0;Charles Richet;Charles;Richet;male;;;;;;;;;;1850-08-26;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;1935-12-04;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Charles_Richet;https://en.wikipedia.org/wiki/Charles_Richet;1913;Medicine;1;1913-10-30;received;143010;7788545;in recognition of his work on anaphylaxis;;Sorbonne University;Sorbonne University;Paris;Paris;48.860093;2.355954;France;France;47.0;2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1902.0;Harvard Dataverse;11.0;;;;;;;;;;;;
68.0;Chen Ning Yang;Chen Ning;Yang;male;;;;;;;;;;1922-09-22;Hofei, Anhwei;Hofei, Anhwei;https://www.wikidata.org/wiki/Q185684;31.822809;117.221802;China;China;https://www.wikidata.org/wiki/Q148;35.844722;103.451944;Asia;;;;;;;;;;;;;Chen_Ning_Yang;https://en.wikipedia.org/wiki/Chen_Ning_Yang;1957;Physics;1/2;1957-10-31;received;208629;3056055;for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles;;Institute for Advanced Study;Institute for Advanced Study;Princeton, NJ;Princeton, NJ;40.359783;-74.668268;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;Asian;1956.0;Harvard Dataverse;1.0;;;;;;;;;;;;
319.0;Christiaan Eijkman;Christiaan;Eijkman;male;;;;;;;;;;1858-08-11;Nijkerk;Nijkerk;https://www.wikidata.org/wiki/Q73226;52.090702;5.121563;the Netherlands;Netherlands;https://www.wikidata.org/wiki/Q55;52.316667;5.55;Europe;1930-11-05;Utrecht;Utrecht;https://www.wikidata.org/wiki/Q803;52.090276;5.120942;the Netherlands;Netherlands;https://www.wikidata.org/wiki/Q55;52.316667;5.55;Europe;Christiaan_Eijkman;https://en.wikipedia.org/wiki/Christiaan_Eijkman;1929;Medicine;1/2;1929-10-31;received;172760;5559731;for his discovery of the antineuritic vitamin;;Utrecht University;Utrecht University;Utrecht;Utrecht;52.090276;5.120942;the Netherlands;Netherlands;52.316667;5.55;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
241.0;Christian Anfinsen;Christian;Anfinsen;male;;;;;;;;;;1916-03-26;Monessen, PA;Monessen, PA;https://www.wikidata.org/wiki/Q1186680;40.154194;-79.882806;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1995-05-14;Randallstown, MD;Randallstown, MD;https://www.wikidata.org/wiki/Q755604;39.367328;-76.795253;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Christian_B._Anfinsen;https://en.wikipedia.org/wiki/Christian_B._Anfinsen;1972;Chemistry;1/2;1972-10-20;received;480000;3790037;for his work on ribonuclease, especially concerning the connection between the amino acid sequence and the biologically active conformation;;National Institutes of Health;National Institutes of Health;Bethesda, MD;Bethesda, MD;38.984918;-77.093308;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1961.0;Harvard Dataverse;11.0;;;;;;;;;;;;
404.0;Christian de Duve;Christian;de Duve;male;;;;;;;;;;1917-10-02;Thames Ditton;Thames Ditton;https://www.wikidata.org/wiki/Q954764;51.394806;-0.341306;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;2013-05-04;Nethen;Nethen;;;;Belgium;Belgium;https://www.wikidata.org/wiki/Q31;50.641111;4.668056;Europe;Christian_de_Duve;https://en.wikipedia.org/wiki/Christian_de_Duve;1974;Medicine;1/3;1974-10-10;received;550000;3696835;for their discoveries concerning the structural and functional organization of the cell;;Rockefeller University;Rockefeller University;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1955.0;Harvard Dataverse;19.0;;;;;;;;;;;;
486.0;Christian Lange;Christian;Lange;male;;;;;;;;;;1869-09-17;Stavanger;Stavanger;https://www.wikidata.org/wiki/Q25416;58.97;5.731389;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.0;11.0;Europe;1938-12-11;Oslo;Oslo;https://www.wikidata.org/wiki/Q585;59.917165;10.750092;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.0;11.0;Europe;Christian_Lous_Lange;https://en.wikipedia.org/wiki/Christian_Lous_Lange;1921;Peace;1/2;1921-12-10;received;121573;2869123;for their lifelong contributions to the cause of peace and organized internationalism;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Lutheran (Church of Norway);European;;;;;;;;;;;;;;;
453.0;Christiane Nüsslein-Volhard;Christiane;Nüsslein-Volhard;female;;;;;;;;;;1942-10-20;Magdeburg;Magdeburg;https://www.wikidata.org/wiki/Q1733;52.131588;11.639961;Germany;Germany;https://www.wikidata.org/wiki/Q183;51.0;10.0;Europe;;;;;;;;;;;;;Christiane_Nüsslein-Volhard;https://en.wikipedia.org/wiki/Christiane_Nüsslein-Volhard;1995;Medicine;1/3;1995-10-09;received;7200000;10510515;for their discoveries concerning the genetic control of early embryonic development;;Max-Planck-Institut für Entwicklungsbiologie;Max-Planck-Institut für Entwicklungsbiologie;Tübingen;Tübingen;48.521356;9.05796;Germany;Germany;51.0;10.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1980.0;Harvard Dataverse;15.0;Eberhard-Karls-University Tübingen;Tübingen;Germany;Tübingen (Germany);European Molecular Biology Lab. (EMBL);Heidelberg;Germany;Heidelberg (Germany);Max-Planck-Institute f. develomental biology (f. Entwicklungsbiologie);Tübingen;Germany;Tübingen (Germany)
858.0;Christopher A. Pissarides;Christopher A.;Pissarides;male;;;;;;;;;;1948-02-20;Nicosia;Nicosia;https://www.wikidata.org/wiki/Q3856;35.175808;33.368561;Cyprus;Cyprus;https://www.wikidata.org/wiki/Q229;35.0;33.0;Europe;;;;;;;;;;;;;Christopher_A._Pissarides;https://en.wikipedia.org/wiki/Christopher_A._Pissarides;2010;Economic Sciences;1/3;2010-10-11;received;10000000;12256203;for their analysis of markets with search frictions;;London School of Economics and Political Science;London School of Economics and Political Science;London;London;51.510235;-0.120852;United Kingdom;United Kingdom;54.6;-2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Eastern Orthodox;European;;;;;;;;;;;;;;;
873.0;Christopher A. Sims;Christopher A.;Sims;male;;;;;;;;;;1942-10-21;Washington, D.C.;Washington, D.C.;https://www.wikidata.org/wiki/Q61;38.899065;-77.036523;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Christopher_A._Sims;https://en.wikipedia.org/wiki/Christopher_A._Sims;2011;Economic Sciences;1/2;2011-10-10;received;10000000;11946007;for their empirical research on cause and effect in the macroeconomy;;Princeton University;Princeton University;Princeton, NJ;Princeton, NJ;40.359783;-74.668268;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
153.0;Claude Cohen-Tannoudji;Claude;Cohen-Tannoudji;male;;;;;;;;;;1933-04-01;Constantine;Constantine;https://www.wikidata.org/wiki/Q187346;36.357624;6.638807;French Algeria;Algeria;https://www.wikidata.org/wiki/Q262;28.0;1.0;Africa;;;;;;;;;;;;;Claude_Cohen-Tannoudji;https://en.wikipedia.org/wiki/Claude_Cohen-Tannoudji;1997;Physics;1/3;1997-10-15;received;7500000;10844112;for development of methods to cool and trap atoms with laser light;;Collège de France;Collège de France;Paris;Paris;48.860093;2.355954;France;France;47.0;2.0;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1988.0;Harvard Dataverse;9.0;École Normale Superiéure (ENS);Paris;France;Paris (France);Université de Paris 07,  École Normale Supérieure;Paris;France;Paris (France);Collège de France;Paris;France;Paris (France)
662.0;Claude Simon;Claude;Simon;male;;;;;;;;;;1913-10-10;Tananarive;Antananarivo;https://www.wikidata.org/wiki/Q3915;-18.938611;47.521389;Madagascar;Madagascar;https://www.wikidata.org/wiki/Q1019;-20.0;47.0;Africa;2005-07-06;Paris;Paris;https://www.wikidata.org/wiki/Q90;48.860093;2.355954;France;France;https://www.wikidata.org/wiki/Q142;47.0;2.0;Europe;Claude_Simon;https://en.wikipedia.org/wiki/Claude_Simon;1985;Literature;1;1985-11-27;received;1800000;4354442;who in his novel combines the poet's and the painter's creativeness with a deepened awareness of time in the depiction of the human condition;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
1034.0;Claudia Goldin;Claudia;Goldin;female;;;;;;;;;;1946-00-00;New York, NY;New York, NY;https://www.wikidata.org/wiki/Q60;40.715758;-74.0113;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Claudia_Goldin;https://en.wikipedia.org/wiki/Claudia_Goldin;2023;Economic Sciences;1;2023-10-09;received;11000000;10136226;for having advanced our understanding of women’s labour market outcomes;;Harvard University;Harvard University;Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
146.0;Clifford G. Shull;Clifford G.;Shull;male;;;;;;;;;;1915-09-23;Pittsburgh, PA;Pittsburgh, PA;https://www.wikidata.org/wiki/Q1342;40.440136;-80.008661;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2001-03-31;Medford, MA;Medford, MA;https://www.wikidata.org/wiki/Q54145;42.418478;-71.10353;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Clifford_Shull;https://en.wikipedia.org/wiki/Clifford_Shull;1994;Physics;1/2;1994-10-12;received;7000000;10477801;for the development of the neutron diffraction technique;for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter;Massachusetts Institute of Technology (MIT);Massachusetts Institute of Technology (MIT);Cambridge, MA;Cambridge, MA;42.374024;-71.107306;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1951.0;Harvard Dataverse;43.0;New York University;New York;United States;New York (United States);Oak Ridge National Laboratories;Oak Ridge;United States;Oak Ridge (United States);Massachusetts Institute of Technology (MIT);Cambridge;United States;Cambridge (United States)
44.0;Clinton Davisson;Clinton;Davisson;male;;;;;;;;;;1881-10-22;Bloomington, IL;Bloomington, IL;https://www.wikidata.org/wiki/Q577802;40.484167;-88.993611;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1958-02-01;Charlottesville, VA;Charlottesville, VA;https://www.wikidata.org/wiki/Q123766;38.029306;-78.476678;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Clinton_Davisson;https://en.wikipedia.org/wiki/Clinton_Davisson;1937;Physics;1/2;1937-11-11;received;158463;5342467;for their experimental discovery of the diffraction of electrons by crystals;;Bell Telephone Laboratories;Bell Telephone Laboratories;New York, NY;New York, NY;40.715758;-74.0113;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1927.0;Harvard Dataverse;10.0;;;;;;;;;;;;
772.0;Clive W.J. Granger;Clive W.J.;Granger;male;;;;;;;;;;1934-09-04;Swansea;Swansea;https://www.wikidata.org/wiki/Q23051;51.616667;-3.95;United Kingdom;United Kingdom;https://www.wikidata.org/wiki/Q145;54.6;-2.0;Europe;2009-05-27;San Diego, CA;San Diego, CA;https://www.wikidata.org/wiki/Q16552;32.7305;-117.166696;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Clive_Granger;https://en.wikipedia.org/wiki/Clive_Granger;2003;Economic Sciences;1/2;2003-10-08;received;10000000;13375315;for methods of analyzing economic time series with common trends (cointegration);;University of California;University of California;San Diego, CA;San Diego, CA;32.7305;-117.166696;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
505.0;Cordell Hull;Cordell;Hull;male;;;;;;;;;;1871-10-02;Olympus, TN;Olympus, TN;https://www.wikidata.org/wiki/Q14946712;36.566667;-85.083333;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;1955-07-23;Bethesda, MD;Bethesda, MD;https://www.wikidata.org/wiki/Q584451;38.984918;-77.093308;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Cordell_Hull;https://en.wikipedia.org/wiki/Cordell_Hull;1945;Peace;1;1945-11-12;received;121333;2831992;for his indefatigable work for international understanding and his pivotal role in establishing the United Nations;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Protestant (Episcopalian);European;;;;;;;;;;;;;;;
333.0;Corneille Heymans;Corneille;Heymans;male;;;;;;;;;;1892-03-28;Ghent;Ghent;https://www.wikidata.org/wiki/Q1296;51.04699;3.735154;Belgium;Belgium;https://www.wikidata.org/wiki/Q31;50.641111;4.668056;Europe;1968-07-18;Knokke;Knokke;https://www.wikidata.org/wiki/Q2437344;51.341389;3.286944;Belgium;Belgium;https://www.wikidata.org/wiki/Q31;50.641111;4.668056;Europe;Corneille_Heymans;https://en.wikipedia.org/wiki/Corneille_Heymans;1938;Medicine;1;1939-10-26;received;155077;5146618;for the discovery of the role played by the sinus and aortic mechanisms in the regulation of respiration;;Ghent University;Ghent University;Ghent;Ghent;51.04699;3.735154;Belgium;Belgium;50.641111;4.668056;Europe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1931.0;Harvard Dataverse;7.0;;;;;;;;;;;;
803.0;Craig C. Mello;Craig C.;Mello;male;;;;;;;;;;1960-10-18;New Haven, CT;New Haven, CT;https://www.wikidata.org/wiki/Q49145;41.307802;-72.932531;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;;;;;;;;;;;;;Craig_Mello;https://en.wikipedia.org/wiki/Craig_Mello;2006;Medicine;1/2;2006-10-02;received;10000000;13086876;for their discovery of RNA interference - gene silencing by double-stranded RNA;;University of Massachusetts Medical School;University of Massachusetts Medical School;Worcester, MA;Worcester, MA;42.262587;-71.803964;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1998.0;Harvard Dataverse;8.0;Harvard University;Cambridge;United States;Cambridge (United States);University of Massachusetts;Worchester;United States;Worchester (United States);University of Massachusetts;Worchester;United States;Worchester (United States)
657.0;Czesław Miłosz;Czesław;Miłosz;male;;;;;;;;;;1911-06-30;Śeteniai;Śeteniai;https://www.wikidata.org/wiki/Q391479;55.394722;24.032778;Russian Empire;Lithuania;https://www.wikidata.org/wiki/Q37;55.2;24.0;Europe;2004-08-14;Kraków;Kraków;https://www.wikidata.org/wiki/Q31487;50.06465;19.94498;Poland;Poland;https://www.wikidata.org/wiki/Q36;52.0;19.0;Europe;Czesław_Miłosz;https://en.wikipedia.org/wiki/Czesław_Miłosz;1980;Literature;1;1980-10-09;received;880000;3273415;who with uncompromising clear-sightedness voices man's exposed condition in a world of severe conflicts;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Roman Catholic;European;;;;;;;;;;;;;;;
410.0;D. Carleton Gajdusek;D. Carleton;Gajdusek;male;;;;;;;;;;1923-09-09;Yonkers, NY;Yonkers, NY;https://www.wikidata.org/wiki/Q128114;40.941389;-73.864444;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2008-12-12;Tromsø;Tromsø;https://www.wikidata.org/wiki/Q26087;69.649739;18.959848;Norway;Norway;https://www.wikidata.org/wiki/Q20;65.0;11.0;Europe;Daniel_Carleton_Gajdusek;https://en.wikipedia.org/wiki/Daniel_Carleton_Gajdusek;1976;Medicine;1/2;1976-10-14;received;681000;3786503;for their discoveries concerning new mechanisms for the origin and dissemination of infectious diseases;;National Institutes of Health;National Institutes of Health;Bethesda, MD;Bethesda, MD;38.984918;-77.093308;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;1966.0;Harvard Dataverse;10.0;;;;;;;;;;;;
520.0;Dag Hammarskjöld;Dag;Hammarskjöld;male;;;;;;;;;;1905-07-29;Jönköping;Jönköping;https://www.wikidata.org/wiki/Q25415;57.78145;14.15618;Sweden;Sweden;https://www.wikidata.org/wiki/Q34;61.0;15.0;Europe;1961-09-18;Ndola;Ndola;https://www.wikidata.org/wiki/Q219671;-12.990641;28.649814;Northern Rhodesia;Zambia;https://www.wikidata.org/wiki/Q953;-14.0;28.0;Africa;Dag_Hammarskjöld;https://en.wikipedia.org/wiki/Dag_Hammarskjöld;1961;Peace;1;1961-10-23;received;250233;3260705;for developing the UN into an effective and constructive international organization, capable of giving life to the principles and aims expressed in the UN Charter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Christian;Protestant (Lutheran);European;;;;;;;;;;;;;;;
857.0;Dale T. Mortensen;Dale T.;Mortensen;male;;;;;;;;;;1939-02-02;Enterprise, OR;Enterprise, OR;https://www.wikidata.org/wiki/Q533374;45.424167;-117.276944;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;2014-01-09;Wilmette, IL;Wilmette, IL;https://www.wikidata.org/wiki/Q578301;42.072301;-87.724328;USA;United States;https://www.wikidata.org/wiki/Q30;39.828175;-98.5795;North America;Dale_T._Mortensen;https://en.wikipedia.org/wiki/Dale_T._Mortensen;2010;Economic Sciences;1/3;2010-10-11;received;10000000;12256203;for their analysis of markets with search frictions;;Northwestern University;Northwestern University;Evanston, IL;Evanston, IL;42.045791;-87.686963;USA;United States;39.828175;-98.5795;North America;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Unknown;;European;;;;;;;;;;;;;;;
867.0;Dan Shechtman;Dan;Shechtman;male;;;;;;;;;;1941-01-24;Tel Aviv;Tel Aviv;https://www.wikidata.org/wiki/Q33935;32.085996;34.781915;British Mandate of Palestine;Israel;https://www.wikidata.org/wiki/Q801;31.0;35.0;Asia;;;;;;;;;;;;;Dan_Shechtman;https://en.wikipedia.org/wiki/Dan_Shechtman;2011;Chemistry;1;2011-10-05;received;10000000;11946007;for the discovery of quasicrystals;;Technion - Israel Institute of Technology;Technion - Israel Institute of Technology;Haifa;Haifa;32.794421;34.99034;Israel;Israel;31.0;35.0;Asia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Jewish;;European;1984.0;Harvard Dataverse;27.0;Technion-Israel—Institute of Technology;Haifa;Japan;Haifa (Japan);Technion-Israel—Institute of Technology;Haifa;Israel;Haifa (Israel);Technion—Israel Institute of Technology;Haifa;Israel;Haifa (Israel)
